STATION,NAME,DATE,ACMH,ACSH,AWND,FMTM,PGTM,PRCP,PSUN,SNOW,SNWD,TAVG,TMAX,TMIN,TSUN,WDF1,WDF2,WDF5,WDFG,WDFM,WESD,WSF1,WSF2,WSF5,WSFG,WSFM,WT01,WT02,WT03,WT04,WT05,WT06,WT07,WT08,WT09,WT10,WT11,WT13,WT14,WT15,WT16,WT17,WT18,WT19,WT21,WT22
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",2024-04-22,,,10.07,,,0.0,,0.0,,48.0,58.0,41.0,,,310.0,310.0,,,,,23.0,30.0,,,,,,,,,,,,,,,,,,,,,,
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",2024-04-23,,,11.18,,,0.0,,0.0,,48.0,62.0,39.0,,,110.0,160.0,,,,,23.9,30.0,,,1.0,,,,,,,,,,,,,,,,,,,
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",2024-04-24,,,13.65,,,0.0,,0.0,,51.0,66.0,37.0,,,330.0,330.0,,,,,25.9,40.0,,,,,,,,,,,,,,,,,,,,,,
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",2024-04-25,,,10.74,,,0.0,,0.0,,42.0,51.0,34.0,,,110.0,120.0,,,,,18.1,21.9,,,,,,,,,,,,,,,,,,,,,,
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",2024-04-26,,,10.74,,,0.0,,0.0,,45.0,51.0,37.0,,,100.0,120.0,,,,,17.0,21.9,,,,,,,,,,,,,,,,,,,,,,
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",2024-04-27,,,10.74,,,0.0,,0.0,,49.0,61.0,39.0,,,210.0,240.0,,,,,21.9,30.0,,,,,,,,,,,,,,,,,,,,,,
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",2024-04-28,,,11.18,,,0.0,,0.0,,54.0,68.0,45.0,,,240.0,240.0,,,,,21.0,27.1,,,,,,,,,,,,,,,,,,,,,,
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",2024-04-29,,,7.61,,,0.0,,0.0,,59.0,71.0,50.0,,,70.0,60.0,,,,,21.0,25.1,,,,,,,,,,,,,,,,,,,,,,
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",2024-04-30,,,10.74,,,0.09,,0.0,,51.0,54.0,47.0,,,130.0,120.0,,,,,21.0,27.1,,,1.0,,1.0,,,,,,,,,,,,,,,,,
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",2024-05-01,,,7.38,,,0.05,,0.0,,47.0,50.0,45.0,,,70.0,90.0,,,,,13.0,16.1,,,1.0,,,,,,,,,,,,,,,,,,,
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",2024-05-02,,,12.3,,,0.1,,0.0,,53.0,68.0,47.0,,,40.0,240.0,,,,,25.9,38.0,,,1.0,,1.0,,,,,,,,,,,,,,,,,
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",2024-05-03,,,8.5,,,0.0,,0.0,,49.0,53.0,47.0,,,30.0,20.0,,,,,16.1,19.9,,,,,,,,,,,,,,,,,,,,,,
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",2024-05-04,,,8.72,,,0.0,,0.0,,50.0,53.0,47.0,,,90.0,90.0,,,,,16.1,21.0,,,,,,,,,,,,,,,,,,,,,,
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",2024-05-05,,,9.62,,,0.45,,0.0,,48.0,53.0,45.0,,,110.0,110.0,,,,,17.0,21.9,,,1.0,,,,,,,,,,,,,,,,,,,
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",2024-05-06,,,7.38,,,0.04,,0.0,,58.0,77.0,49.0,,,240.0,240.0,,,,,14.1,21.0,,,1.0,,,,,,,,,,,,,,,,,,,
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",2024-05-07,,,8.95,,,0.0,,0.0,,65.0,67.0,56.0,,,100.0,50.0,,,,,16.1,19.9,,,,,,,,,,,,,,,,,,,,,,
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",2024-05-08,,,5.59,,,0.69,,0.0,,56.0,59.0,50.0,,,90.0,100.0,,,,,15.0,23.0,,,1.0,,1.0,,,,,,,,,,,,,,,,,
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",2024-05-09,,,10.51,,,0.0,,0.0,,55.0,64.0,49.0,,,310.0,330.0,,,,,18.1,27.1,,,1.0,,,,,,,,,,,,,,,,,,,
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",2024-05-10,,,10.74,,,0.0,,0.0,,50.0,54.0,45.0,,,80.0,90.0,,,,,18.1,23.0,,,,,,,,,,,,,,,,,,,,,,
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",2024-05-11,,,8.5,,,0.0,,0.0,,48.0,54.0,43.0,,,70.0,60.0,,,,,18.1,23.0,,,,,,,,,,,,,,,,,,,,,,
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",2024-05-12,,,6.93,,,0.0,,0.0,,50.0,57.0,44.0,,,240.0,260.0,,,,,13.0,23.9,,,,,,,,,,,,,,,,,,,,,,
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",2024-05-13,,,11.18,,,0.0,,0.0,,56.0,63.0,49.0,,,110.0,100.0,,,,,23.0,30.0,,,,,,,,,,,,,,,,,,,,,,
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",2024-05-14,,,12.97,,,0.0,,0.0,,62.0,77.0,51.0,,,190.0,230.0,,,,,23.0,30.0,,,,,,,,,,,,,,,,,,,,,,
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",2024-05-15,,,7.83,,,0.3,,0.0,,64.0,70.0,55.0,,,190.0,180.0,,,,,21.0,28.0,,,1.0,,,,,,,,,,,,,,,,,,,
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",2024-05-16,,,13.42,,,0.4,,0.0,,56.0,60.0,53.0,,,40.0,40.0,,,,,23.0,30.0,,,1.0,,,,,,,,,,,,,,,,,,,
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",2024-05-17,,,10.74,,,0.0,,0.0,,57.0,65.0,52.0,,,50.0,50.0,,,,,18.1,25.1,,,,,,,,,,,,,,,,,,,,,,
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",2024-05-18,,,12.97,,,0.61,,0.0,,56.0,60.0,53.0,,,60.0,50.0,,,,,18.1,25.9,,,1.0,,,,,,,,,,,,,,,,,,,
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",2024-05-19,,,10.51,,,0.08,,0.0,,54.0,57.0,51.0,,,30.0,30.0,,,,,17.0,23.0,,,1.0,,,,,,,,,,,,,,,,,,,
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",2024-05-20,,,7.61,,,0.0,,0.0,,55.0,60.0,52.0,,,90.0,90.0,,,,,13.0,18.1,,,,,,,,,,,,,,,,,,,,,,
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",2024-05-21,,,9.17,,,0.0,,0.0,,64.0,84.0,53.0,,,220.0,240.0,,,,,16.1,23.9,,,1.0,,,,,,,,,,,,,,,,,,,
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",2024-05-22,,,12.53,,,0.0,,0.0,,74.0,89.0,61.0,,,200.0,200.0,,,,,21.9,29.1,,,,,,,,,,,,,,,,,,,,,,
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",2024-05-23,,,10.29,,,0.09,,0.0,,71.0,78.0,65.0,,,120.0,270.0,,,,,21.0,28.0,,,1.0,,1.0,,,,,,,,,,,,,,,,,
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",2024-05-24,,,12.53,,,0.0,,0.0,,75.0,85.0,60.0,,,240.0,270.0,,,,,21.0,36.0,,,,,,,,,,,,,,,,,,,,,,
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",2024-05-25,,,9.17,,,0.0,,0.0,,67.0,72.0,58.0,,,110.0,100.0,,,,,19.9,23.0,,,,,,,,,,,,,,,,,,,,,,
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",2024-05-26,,,6.93,,,0.12,,0.0,,64.0,69.0,60.0,,,320.0,320.0,,,,,15.0,19.0,,,1.0,,1.0,,,,,,,,,,,,,,,,,
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",2024-05-27,,,11.41,,,0.26,,0.0,,63.0,74.0,59.0,,,170.0,160.0,,,,,21.9,29.1,,,1.0,1.0,,,,,,1.0,,,,,,,,,,,,
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",2024-05-28,,,13.42,,,0.14,,0.0,,73.0,84.0,66.0,,,220.0,230.0,,,,,23.0,32.0,,,1.0,,,,,,,,,,,,,,,,,,,
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",2024-05-29,,,8.72,,,0.0,,0.0,,69.0,77.0,60.0,,,260.0,270.0,,,,,16.1,23.0,,,,,,,,,,,,,,,,,,,,,,
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",2024-05-30,,,9.17,,,1.49,,0.0,,58.0,60.0,52.0,,,360.0,360.0,,,,,19.9,29.1,,,1.0,,1.0,,,,,,,,,,,,,,,,,
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",2024-05-31,,,9.4,,,0.0,,0.0,,64.0,77.0,54.0,,,310.0,320.0,,,,,19.9,29.1,,,,,,,,,,,,,,,,,,,,,,
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",2024-06-01,,,8.28,,,0.0,,0.0,,69.0,82.0,56.0,,,170.0,200.0,,,,,18.1,29.1,,,,,,,,,,,,,,,,,,,,,,
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",2024-06-02,,,6.71,,,0.0,,0.0,,67.0,82.0,53.0,,,250.0,240.0,,,,,16.1,21.0,,,,,,,,,,,,,,,,,,,,,,
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",2024-06-03,,,9.17,,,0.0,,0.0,,70.0,76.0,59.0,,,90.0,80.0,,,,,16.1,19.9,,,,,,,,,,,,,,,,,,,,,,
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",2024-06-04,,,8.5,,,0.0,,0.0,,62.0,67.0,57.0,,,120.0,90.0,,,,,14.1,21.0,,,,,,,,,,,,,,,,,,,,,,
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",2024-06-05,,,11.41,,,0.0,,0.0,,70.0,86.0,59.0,,,230.0,210.0,,,,,21.0,30.0,,,,,,,,,,,,,,,,,,,,,,
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",2024-06-06,,,7.61,,,0.0,,0.0,,69.0,73.0,61.0,,,100.0,100.0,,,,,18.1,23.0,,,1.0,1.0,,,,,,,,,,,,,,,,,,
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",2024-06-07,,,7.61,,,0.04,,0.0,,65.0,70.0,62.0,,,100.0,10.0,,,,,17.0,21.9,,,1.0,,,,,,,,,,,,,,,,,,,
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",2024-06-08,,,15.21,,,0.0,,0.0,,67.0,75.0,60.0,,,270.0,250.0,,,,,25.1,36.9,,,,,,,,,,,,,,,,,,,,,,
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",2024-06-09,,,9.62,,,0.23,,0.0,,65.0,70.0,57.0,,,270.0,270.0,,,,,21.0,28.0,,,1.0,,,,,,,,,,,,,,,,,,,
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",2024-06-10,,,11.86,,,0.0,,0.0,,67.0,78.0,58.0,,,270.0,260.0,,,,,21.0,30.0,,,,,,,,,,,,,,,,,,,,,,
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",2024-06-11,,,7.38,,,0.0,,0.0,,65.0,71.0,59.0,,,120.0,100.0,,,,,15.0,19.0,,,,,,,,,,,,,,,,,,,,,,
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",2024-06-12,,,6.93,,,0.0,,0.0,,67.0,74.0,59.0,,,110.0,290.0,,,,,16.1,21.9,,,,,,,,,,,,,,,,,,,,,,
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",2024-06-13,,,10.96,,,0.0,,0.0,,72.0,83.0,61.0,,,190.0,210.0,,,,,18.1,27.1,,,,,,,,,,,,,,,,,,,,,,
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",2024-06-14,,,12.08,,,0.54,,0.0,,72.0,86.0,66.0,,,300.0,290.0,,,,,35.1,53.0,,,1.0,,1.0,,,,,,,,,,,,,,,,,
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",2024-06-15,,,11.18,,,0.03,,0.0,,71.0,77.0,62.0,,,340.0,330.0,,,,,21.0,31.1,,,1.0,,,,,,,,,,,,,,,,,,,
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",2024-06-16,,,10.29,,,0.0,,0.0,,64.0,67.0,57.0,,,200.0,200.0,,,,,16.1,21.0,,,,,,,,,,,,,,,,,,,,,,
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",2024-06-17,,,11.86,,,0.0,,0.0,,69.0,81.0,59.0,,,220.0,220.0,,,,,21.0,27.1,,,,,,,,,,,,,,,,,,,,,,
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",2024-06-18,,,9.84,,,0.0,,0.0,,77.0,92.0,67.0,,,190.0,220.0,,,,,17.0,21.9,,,,,,,,,,,,,,,,,,,,,,
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",2024-06-19,,,11.41,,,0.0,,0.0,,82.0,98.0,70.0,,,230.0,250.0,,,,,18.1,29.1,,,,,,,,,,,,,,,,,,,,,,
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",2024-06-20,,,10.07,,,0.29,,0.0,,84.0,97.0,69.0,,,330.0,340.0,,,,,30.0,46.1,,,1.0,,1.0,,,,,,,,,,,,,,,,,
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",2024-06-21,,,8.72,,,0.48,,0.0,,75.0,82.0,63.0,,,60.0,50.0,,,,,17.0,23.0,,,1.0,,1.0,,,,,,,,,,,,,,,,,
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",2024-06-22,,,6.71,,,0.18,,0.0,,65.0,69.0,63.0,,,50.0,50.0,,,,,14.1,18.1,,,1.0,,,,,,,,,,,,,,,,,,,
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",2024-06-23,,,12.08,,,0.08,,0.0,,70.0,87.0,61.0,,,220.0,220.0,,,,,23.9,35.1,,,1.0,1.0,,,,,,,,,,,,,,,,,,
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",2024-06-24,,,14.76,,,0.1,,0.0,,77.0,82.0,65.0,,,300.0,220.0,,,,,23.0,33.1,,,1.0,,,,,,,,,,,,,,,,,,,
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",2024-06-25,,,12.08,,,0.0,,0.0,,76.0,89.0,65.0,,,220.0,340.0,,,,,18.1,25.9,,,,,,,,,,,,,,,,,,,,,,
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",2024-06-26,,,13.87,,,1.97,,0.0,,80.0,90.0,66.0,,,240.0,240.0,,,,,29.1,38.0,,,1.0,,1.0,,,,,,,,,,,,,,,,,
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",2024-06-27,,,10.74,,,0.08,,0.0,,74.0,85.0,65.0,,,320.0,330.0,,,,,21.9,31.1,,,1.0,,1.0,,,,,,,,,,,,,,,,,
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",2024-06-28,,,11.86,,,0.0,,0.0,,67.0,73.0,59.0,,,310.0,320.0,,,,,21.0,30.0,,,,,,,,,,,,,,,,,,,,,,
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",2024-06-29,,,12.97,,,0.0,,0.0,,67.0,74.0,62.0,,,210.0,190.0,,,,,21.9,32.0,,,,,,,,,,,,,,,,,,,,,,
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",2024-06-30,,,12.53,,,0.02,,0.0,,77.0,87.0,73.0,,,240.0,250.0,,,,,21.0,30.0,,,,,1.0,,,,,,,,,,,,,,,,,
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",2024-07-01,,,8.5,,,0.16,,0.0,,72.0,76.0,64.0,,,30.0,350.0,,,,,21.0,25.9,,,1.0,,1.0,,,,,,,,,,,,,,,,,
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",2024-07-02,,,8.95,,,0.0,,0.0,,72.0,78.0,65.0,,,80.0,360.0,,,,,14.1,21.0,,,,,,,,,,,,,,,,,,,,,,
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",2024-07-03,,,10.74,,,0.0,,0.0,,73.0,81.0,66.0,,,110.0,110.0,,,,,21.9,25.9,,,,,,,,,,,,,,,,,,,,,,
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",2024-07-04,,,11.41,,,0.0,,0.0,,74.0,85.0,65.0,,,220.0,190.0,,,,,18.1,25.9,,,,,,,,,,,,,,,,,,,,,,
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",2024-07-05,,,9.17,,,0.38,,0.0,,74.0,84.0,70.0,,,200.0,200.0,,,,,18.1,25.1,,,1.0,,,,,,,,,,,,,,,,,,,
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",2024-07-06,,,11.41,,,0.0,,0.0,,76.0,81.0,72.0,,,200.0,210.0,,,,,21.9,29.1,,,1.0,,,,,,,,,,,,,,,,,,,
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",2024-07-07,,,4.92,,,0.0,,0.0,,78.0,87.0,69.0,,,130.0,130.0,,,,,12.1,17.0,,,1.0,,,,,,,,,,,,,,,,,,,
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",2024-07-08,,,6.04,,,0.0,,0.0,,76.0,83.0,67.0,,,170.0,190.0,,,,,13.0,16.1,,,,,,,,,,,,,,,,,,,,,,
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",2024-07-09,,,8.72,,,0.0,,0.0,,80.0,89.0,71.0,,,190.0,190.0,,,,,17.0,23.0,,,,,,,,,,,,,,,,,,,,,,
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",2024-07-10,,,12.97,,,0.0,,0.0,,81.0,89.0,74.0,,,200.0,200.0,,,,,21.9,30.0,,,1.0,,,,,,,,,,,,,,,,,,,
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",2024-07-11,,,15.66,,,0.0,,0.0,,80.0,90.0,74.0,,,230.0,230.0,,,,,28.0,36.9,,,,,,,,,,,,,,,,,,,,,,
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",2024-07-12,,,13.42,,,0.03,,0.0,,79.0,88.0,70.0,,,220.0,210.0,,,,,25.1,33.1,,,1.0,,,,,,,1.0,,,,,,,,,,,,
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",2024-07-13,,,9.4,,,0.3,,0.0,,78.0,83.0,74.0,,,220.0,240.0,,,,,18.1,25.1,,,1.0,,,,,,,,,,,,,,,,,,,
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",2024-07-14,,,8.5,,,0.0,,0.0,,78.0,85.0,71.0,,,240.0,240.0,,,,,15.0,21.0,,,,,,,,,,,,,,,,,,,,,,
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",2024-07-15,,,9.62,,,0.04,,0.0,,81.0,95.0,71.0,,,250.0,260.0,,,,,21.0,34.0,,,,,1.0,,,,,,,,,,,,,,,,,
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",2024-07-16,,,13.2,,,0.0,,0.0,,82.0,95.0,74.0,,,300.0,310.0,,,,,23.9,44.1,,,,,,,,,,,,,,,,,,,,,,
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",2024-07-17,,,11.18,,,0.02,,0.0,,83.0,90.0,74.0,,,260.0,250.0,,,,,19.9,29.1,,,,,1.0,,,,,,,,,,,,,,,,,
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",2024-07-18,,,10.51,,,0.2,,0.0,,80.0,89.0,71.0,,,200.0,310.0,,,,,19.9,25.9,,,1.0,,1.0,,,,,,,,,,,,,,,,,
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",2024-07-19,,,9.62,,,0.0,,0.0,,74.0,78.0,67.0,,,100.0,320.0,,,,,15.0,21.0,,,,,,,,,,,,,,,,,,,,,,
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",2024-07-20,,,9.84,,,0.0,,0.0,,77.0,87.0,65.0,,,220.0,250.0,,,,,19.9,30.0,,,,,,,,,,,,,,,,,,,,,,
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",2024-07-21,,,7.16,,,0.0,,0.0,,76.0,88.0,67.0,,,70.0,50.0,,,,,16.1,21.9,,,,,,,,,,,,,,,,,,,,,,
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",2024-07-22,,,6.04,,,0.01,,0.0,,70.0,81.0,63.0,,,220.0,220.0,,,,,17.0,23.9,,,,,,,,,,,,,,,,,,,,,,
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",2024-07-23,,,6.71,,,0.01,,0.0,,72.0,75.0,65.0,,,100.0,90.0,,,,,12.1,18.1,,,1.0,,,,,,,,,,,,,,,,,,,
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",2024-07-24,,,,,,0.01,,0.0,,67.0,69.0,64.0,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",2024-07-25,,,9.17,,,0.0,,0.0,,70.0,83.0,62.0,,,270.0,270.0,,,,,18.1,30.0,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",2024-07-26,,,9.84,,,0.0,,0.0,,75.0,86.0,66.0,,,320.0,330.0,,,,,21.0,30.0,,,,,,,,,,,,,,,,,,,,,,
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",2024-07-27,,,8.5,,,0.0,,0.0,,75.0,83.0,65.0,,,110.0,100.0,,,,,18.1,25.9,,,,,,,,,,,,,,,,,,,,,,
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",2024-07-28,,,5.14,,,0.0,,0.0,,69.0,77.0,62.0,,,80.0,80.0,,,,,14.1,18.1,,,1.0,,,,,,,1.0,,,,,,,,,,,,
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",2024-07-29,,,7.61,,,0.03,,0.0,,69.0,75.0,65.0,,,240.0,250.0,,,,,14.1,23.9,,,1.0,,,,,,,,,,,,,,,,,,,
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",2024-07-30,,,11.86,,,0.0,,0.0,,77.0,90.0,65.0,,,220.0,200.0,,,,,21.9,29.1,,,,,,,,,,,,,,,,,,,,,,
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",2024-07-31,,,11.41,,,0.2,,0.0,,76.0,86.0,69.0,,,200.0,200.0,,,,,23.9,33.1,,,1.0,,1.0,,,,,,,,,,,,,,,,,
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",2024-08-01,,,10.29,,,0.0,,0.0,,82.0,95.0,74.0,,,300.0,310.0,,,,,17.0,25.1,,,,,,,,,,,,,,,,,,,,,,
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",2024-08-02,,,6.71,,,0.83,,0.0,,82.0,88.0,72.0,,,230.0,230.0,,,,,30.0,55.0,,,1.0,,1.0,,,,,,,,,,,,,,,,,
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",2024-08-03,,,8.5,,,0.0,,0.0,,80.0,92.0,74.0,,,250.0,250.0,,,,,18.1,30.0,,,1.0,,,,,,,,,,,,,,,,,,,
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",2024-08-04,,,9.84,,,0.36,,0.0,,79.0,88.0,70.0,,,340.0,340.0,,,,,23.9,31.1,,,1.0,,1.0,,,,,1.0,,,,,,,,,,,,
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",2024-08-05,,,10.07,,,0.0,,0.0,,76.0,87.0,72.0,,,220.0,240.0,,,,,19.9,25.9,,,,,,,,,,,,,,,,,,,,,,
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",2024-08-06,,,8.95,,,0.61,,0.0,,72.0,78.0,62.0,,,40.0,50.0,,,,,16.1,21.0,,,1.0,,,,,,,,,,,,,,,,,,,
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",2024-08-07,,,8.5,,,0.21,,0.0,,64.0,69.0,59.0,,,30.0,20.0,,,,,16.1,23.9,,,1.0,,,,,,,,,,,,,,,,,,,
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",2024-08-08,,,7.61,,,0.22,,0.0,,65.0,71.0,60.0,,,100.0,90.0,,,,,16.1,21.0,,,1.0,,,,,,,,,,,,,,,,,,,
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",2024-08-09,,,13.2,,,0.32,,0.0,,70.0,85.0,64.0,,,190.0,180.0,,,,,32.0,45.0,,,1.0,1.0,,,,,,,,,,,,,,,,,,
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",2024-08-10,,,12.08,,,0.11,,0.0,,80.0,89.0,74.0,,,210.0,210.0,,,,,25.9,35.1,,,1.0,,,,,,,,,,,,,,,,,,,
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",2024-08-11,,,10.96,,,0.0,,0.0,,76.0,84.0,69.0,,,210.0,230.0,,,,,21.0,28.0,,,,,,,,,,,,,,,,,,,,,,
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",2024-08-12,,,10.29,,,0.0,,0.0,,72.0,79.0,65.0,,,250.0,280.0,,,,,19.9,25.9,,,,,,,,,,,,,,,,,,,,,,
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",2024-08-13,,,9.62,,,0.0,,0.0,,72.0,82.0,64.0,,,260.0,260.0,,,,,17.0,23.0,,,,,,,,,,,,,,,,,,,,,,
