Timestamp,Humidity (%),Temp (C),Temp (F),Light Level (eV),Brightness
2025-04-29T11:30:34,32.0,22.9,73.2,3395,Very Bright
2025-04-29T11:30:35,32.0,21.4,70.6,3397,Very Bright
2025-04-29T11:30:36,31.6,23.3,73.9,3393,Very Bright
2025-04-29T11:30:37,31.6,23.1,73.6,3397,Very Bright
2025-04-29T11:30:38,31.4,27.0,80.6,3395,Very Bright
2025-04-29T11:30:39,31.4,27.3,81.2,3395,Very Bright
2025-04-29T11:30:40,31.2,30.4,86.7,3392,Very Bright
2025-04-29T11:30:41,31.2,27.1,80.7,3395,Very Bright
2025-04-29T11:30:42,31.0,25.8,78.4,3389,Very Bright
2025-04-29T11:30:43,31.0,25.9,78.6,3395,Very Bright
2025-04-29T11:30:44,30.8,30.1,86.1,3395,Very Bright
2025-04-29T11:30:45,30.8,26.5,79.7,3398,Very Bright
2025-04-29T11:30:46,30.7,24.8,76.7,3394,Very Bright
2025-04-29T11:30:47,30.7,23.7,74.6,3393,Very Bright
2025-04-29T11:30:48,30.7,23.3,73.9,3391,Very Bright
2025-04-29T11:30:49,30.7,23.3,73.9,3392,Very Bright
2025-04-29T11:30:50,30.4,20.6,69.1,3391,Very Bright
2025-04-29T11:30:51,30.4,21.5,70.7,3390,Very Bright
2025-04-29T11:30:52,30.4,21.5,70.7,3391,Very Bright
2025-04-29T11:30:53,30.4,20.7,69.3,3391,Very Bright
2025-04-29T11:30:54,30.3,20.6,69.1,3392,Very Bright
2025-04-29T11:30:55,30.3,17.6,63.8,3391,Very Bright
2025-04-29T11:30:56,30.3,20.1,68.1,3392,Very Bright
2025-04-29T11:30:57,30.3,19.6,67.2,3390,Very Bright
2025-04-29T11:30:58,30.3,17.9,64.2,3390,Very Bright
2025-04-29T11:30:59,30.3,19.4,66.9,3394,Very Bright
2025-04-29T11:31:00,30.2,19.7,67.5,3391,Very Bright
2025-04-29T11:31:01,30.2,17.4,63.3,3391,Very Bright
2025-04-29T11:31:02,30.2,19.3,66.8,3392,Very Bright
2025-04-29T11:31:04,30.2,18.4,65.2,3375,Very Bright
2025-04-29T11:31:05,30.2,21.2,70.1,3385,Very Bright
2025-04-29T11:31:06,30.2,20.5,68.8,3395,Very Bright
2025-04-29T11:31:07,30.2,23.2,73.8,3393,Very Bright
2025-04-29T11:31:08,30.2,22.7,72.9,3394,Very Bright
2025-04-29T11:31:09,30.2,20.9,69.7,3393,Very Bright
2025-04-29T11:31:10,30.2,21.8,71.2,3393,Very Bright
2025-04-29T11:31:11,30.2,23.5,74.3,3392,Very Bright
2025-04-29T11:31:12,30.2,24.3,75.7,3393,Very Bright
2025-04-29T11:31:13,30.2,24.9,76.8,3392,Very Bright
2025-04-29T11:31:14,30.2,21.9,71.4,3395,Very Bright
2025-04-29T11:31:15,30.2,24.5,76.1,3389,Very Bright
2025-04-29T11:31:16,30.2,23.1,73.6,3393,Very Bright
2025-04-29T11:31:17,30.1,24.5,76.1,3395,Very Bright
2025-04-29T11:31:18,30.1,25.9,78.7,3398,Very Bright
2025-04-29T11:31:19,30.2,28.1,82.6,3397,Very Bright
2025-04-29T11:31:20,30.2,26.2,79.1,3393,Very Bright
2025-04-29T11:31:21,30.2,30.1,86.2,3393,Very Bright
2025-04-29T11:31:22,30.2,29.0,84.2,3392,Very Bright
2025-04-29T11:31:24,30.2,31.8,89.3,3399,Very Bright
2025-04-29T11:31:25,30.2,37.2,99.0,3394,Very Bright
2025-04-29T11:31:26,30.2,35.4,95.8,3394,Very Bright
2025-04-29T11:31:27,30.2,36.1,97.0,3392,Very Bright
2025-04-29T11:31:28,30.2,39.1,102.3,3391,Very Bright
2025-04-29T11:31:29,30.2,38.4,101.2,3394,Very Bright
2025-04-29T11:31:30,30.2,39.5,103.1,3394,Very Bright
2025-04-29T11:31:31,30.2,39.9,103.8,3395,Very Bright
2025-04-29T11:31:32,30.2,37.9,100.3,3389,Very Bright
2025-04-29T11:31:33,30.2,40.7,105.2,3392,Very Bright
2025-04-29T11:31:34,30.2,41.2,106.1,3394,Very Bright
2025-04-29T11:31:35,30.2,41.2,106.1,3398,Very Bright
2025-04-29T11:31:36,30.2,44.6,112.2,3394,Very Bright
2025-04-29T11:31:37,30.2,44.6,112.3,3395,Very Bright
2025-04-29T11:31:38,30.1,44.6,112.3,3392,Very Bright
2025-04-29T11:31:39,30.1,43.0,109.4,3393,Very Bright
2025-04-29T11:31:40,30.1,46.6,116.0,3392,Very Bright
2025-04-29T11:31:41,30.1,44.6,112.2,3393,Very Bright
2025-04-29T11:31:42,30.1,45.2,113.4,3392,Very Bright
2025-04-29T11:31:43,30.1,44.1,111.3,3399,Very Bright
2025-04-29T11:31:44,30.1,46.0,114.8,3393,Very Bright
2025-04-29T11:31:45,30.1,41.2,106.1,3398,Very Bright
2025-04-29T11:31:46,30.0,46.5,115.7,3395,Very Bright
2025-04-29T11:31:47,30.0,43.7,110.6,3398,Very Bright
2025-04-29T11:31:48,30.0,46.8,116.3,3392,Very Bright
2025-04-29T11:31:49,30.0,42.5,108.6,3378,Very Bright
2025-04-29T11:31:50,30.1,43.3,110.0,3386,Very Bright
2025-04-29T11:31:51,30.1,43.8,110.9,3391,Very Bright
2025-04-29T11:31:52,30.1,44.6,112.2,3390,Very Bright
2025-04-29T11:31:53,30.1,43.4,110.2,3393,Very Bright
2025-04-29T11:31:54,30.1,44.1,111.3,3391,Very Bright
2025-04-29T11:31:55,30.1,44.6,112.2,3393,Very Bright
2025-04-29T11:31:56,30.1,45.1,113.2,3392,Very Bright
2025-04-29T11:31:58,30.1,40.2,104.4,3390,Very Bright
2025-04-29T11:31:59,30.1,41.2,106.1,3385,Very Bright
2025-04-29T11:32:00,30.1,39.0,102.2,3393,Very Bright
2025-04-29T11:32:01,30.1,40.5,104.9,3399,Very Bright
2025-04-29T11:32:02,30.1,38.5,101.3,3393,Very Bright
2025-04-29T11:32:03,30.2,40.8,105.5,3393,Very Bright
2025-04-29T11:32:04,30.2,38.2,100.7,3398,Very Bright
2025-04-29T11:32:05,30.2,43.7,110.7,3394,Very Bright
2025-04-29T11:32:06,30.2,39.2,102.5,3394,Very Bright
2025-04-29T11:32:07,30.2,40.4,104.7,3393,Very Bright
2025-04-29T11:32:08,30.2,36.2,97.1,3398,Very Bright
2025-04-29T11:32:09,30.2,39.8,103.6,3393,Very Bright
2025-04-29T11:32:10,30.2,38.8,101.8,3395,Very Bright
2025-04-29T11:32:11,30.3,40.0,103.9,3402,Very Bright
2025-04-29T11:32:12,30.3,37.5,99.4,3390,Very Bright
2025-04-29T11:32:13,30.3,40.0,104.1,3392,Very Bright
2025-04-29T11:32:14,30.3,34.8,94.6,3390,Very Bright
2025-04-29T11:32:15,30.2,37.0,98.6,3394,Very Bright
2025-04-29T11:32:16,30.2,37.7,99.9,3395,Very Bright
2025-04-29T11:32:17,30.2,40.7,105.2,3392,Very Bright
2025-04-29T11:32:18,30.2,37.9,100.3,3390,Very Bright
2025-04-29T11:32:19,30.2,44.3,111.8,3408,Very Bright
2025-04-29T11:32:20,30.2,37.5,99.6,3394,Very Bright
2025-04-29T11:32:21,30.2,40.1,104.2,3395,Very Bright
2025-04-29T11:32:22,30.2,36.9,98.4,3392,Very Bright
2025-04-29T11:32:23,30.2,41.2,106.1,3398,Very Bright
2025-04-29T11:32:24,30.2,38.6,101.5,3394,Very Bright
2025-04-29T11:32:25,30.2,40.0,104.1,3376,Very Bright
2025-04-29T11:32:26,30.2,41.2,106.1,3387,Very Bright
2025-04-29T11:32:27,30.1,45.2,113.4,3392,Very Bright
2025-04-29T11:32:28,30.1,38.7,101.6,3377,Very Bright
2025-04-29T11:32:29,30.1,39.5,103.1,3391,Very Bright
2025-04-29T11:32:30,30.1,38.3,100.9,3395,Very Bright
2025-04-29T11:32:31,30.1,40.0,104.1,3397,Very Bright
2025-04-29T11:32:32,30.1,36.0,96.8,3386,Very Bright
2025-04-29T11:32:33,30.1,37.9,100.2,3397,Very Bright
2025-04-29T11:32:34,30.1,37.5,99.4,3383,Very Bright
2025-04-29T11:32:36,30.1,39.5,103.1,3399,Very Bright
2025-04-29T11:32:37,30.1,38.6,101.5,3392,Very Bright
2025-04-29T11:32:38,30.0,39.6,103.2,3390,Very Bright
2025-04-29T11:32:39,30.0,35.8,96.4,3395,Very Bright
2025-04-29T11:32:40,30.0,38.3,101.0,3395,Very Bright
2025-04-29T11:32:41,30.0,35.6,96.1,3393,Very Bright
2025-04-29T11:32:42,30.1,37.3,99.1,3398,Very Bright
2025-04-29T11:32:43,30.1,40.0,103.9,3392,Very Bright
2025-04-29T11:32:44,30.1,39.0,102.2,3391,Very Bright
2025-04-29T11:32:45,30.1,34.3,93.8,3393,Very Bright
2025-04-29T11:32:46,30.2,48.5,119.3,3393,Very Bright
2025-04-29T11:32:47,30.2,13.4,56.1,3381,Very Bright
2025-04-29T11:32:48,30.2,36.3,97.4,3390,Very Bright
2025-04-29T11:32:49,30.2,12.7,54.9,3398,Very Bright
2025-04-29T11:32:50,30.3,13.9,57.1,3401,Very Bright
2025-04-29T11:32:51,30.3,14.6,58.2,3387,Very Bright
2025-04-29T11:32:52,30.3,13.5,56.2,3395,Very Bright
2025-04-29T11:32:53,30.3,14.2,57.5,3395,Very Bright
2025-04-29T11:32:54,30.3,14.3,57.8,3392,Very Bright
2025-04-29T11:32:55,30.3,14.0,57.2,3396,Very Bright
2025-04-29T11:32:56,30.4,14.3,57.7,3395,Very Bright
2025-04-29T11:32:57,30.4,15.0,59.0,3389,Very Bright
2025-04-29T11:32:58,30.4,15.5,59.8,3385,Very Bright
2025-04-29T11:32:59,30.4,14.2,57.5,3395,Very Bright
2025-04-29T11:33:00,30.3,15.4,59.7,3386,Very Bright
2025-04-29T11:33:01,30.3,15.2,59.4,3393,Very Bright
2025-04-29T11:33:02,30.4,14.2,57.5,3392,Very Bright
2025-04-29T11:33:03,30.4,14.3,57.7,3390,Very Bright
2025-04-29T11:33:04,30.4,14.7,58.5,3390,Very Bright
2025-04-29T11:33:05,30.4,14.7,58.5,3395,Very Bright
2025-04-29T11:33:06,30.5,14.7,58.5,3393,Very Bright
2025-04-29T11:33:07,30.5,15.5,59.8,3395,Very Bright
2025-04-29T11:33:08,30.5,15.5,59.8,3391,Very Bright
2025-04-29T11:33:09,30.5,13.0,55.3,3387,Very Bright
2025-04-29T11:33:10,30.5,15.0,59.0,3394,Very Bright
2025-04-29T11:33:11,30.5,14.9,58.8,3398,Very Bright
2025-04-29T11:33:12,30.5,15.7,60.3,3393,Very Bright
2025-04-29T11:33:13,30.5,15.1,59.3,3393,Very Bright
2025-04-29T11:33:14,30.4,14.7,58.5,3396,Very Bright
2025-04-29T11:33:15,30.4,14.3,57.7,3395,Very Bright
2025-04-29T11:33:16,30.5,14.0,57.2,3392,Very Bright
2025-04-29T11:33:17,30.5,14.1,57.4,3394,Very Bright
2025-04-29T11:33:18,30.5,14.8,58.7,3386,Very Bright
2025-04-29T11:33:19,30.5,14.2,57.5,2911,Bright
2025-04-29T11:33:20,30.5,14.5,58.1,2258,Bright
2025-04-29T11:33:21,30.5,14.3,57.7,2535,Bright
2025-04-29T11:33:22,30.9,13.8,56.8,2602,Bright
2025-04-29T11:33:23,30.9,14.7,58.5,2806,Bright
2025-04-29T11:33:24,34.6,13.6,56.5,2672,Bright
2025-04-29T11:33:25,34.6,13.5,56.2,2367,Bright
2025-04-29T11:33:27,38.2,14.5,58.1,2612,Bright
2025-04-29T11:33:28,38.2,14.1,57.4,2741,Bright
2025-04-29T11:33:29,41.7,13.6,56.5,2737,Bright
2025-04-29T11:33:30,41.7,13.6,56.5,2782,Bright
2025-04-29T11:33:31,43.9,13.1,55.5,3146,Bright
2025-04-29T11:33:32,43.9,13.2,55.8,2477,Bright
2025-04-29T11:33:33,45.0,13.1,55.5,3386,Very Bright
2025-04-29T11:33:34,45.0,13.6,56.5,3399,Very Bright
2025-04-29T11:33:35,44.6,13.3,55.9,3395,Very Bright
2025-04-29T11:33:36,44.6,12.6,54.8,3401,Very Bright
2025-04-29T11:33:37,43.6,13.6,56.5,3389,Very Bright
2025-04-29T11:33:38,43.6,14.0,57.2,3393,Very Bright
2025-04-29T11:33:39,42.4,13.9,56.9,3395,Very Bright
2025-04-29T11:33:40,42.4,14.3,57.7,3395,Very Bright
2025-04-29T11:33:41,41.4,14.2,57.5,3391,Very Bright
2025-04-29T11:33:42,41.4,13.3,55.9,3394,Very Bright
2025-04-29T11:33:43,40.2,13.1,55.6,3394,Very Bright
2025-04-29T11:33:44,40.2,13.6,56.5,3395,Very Bright
2025-04-29T11:33:45,39.2,14.6,58.2,3391,Very Bright
2025-04-29T11:33:46,39.2,13.2,55.8,3394,Very Bright
2025-04-29T11:33:47,38.2,13.1,55.5,3395,Very Bright
2025-04-29T11:33:48,38.2,13.8,56.8,3388,Very Bright
2025-04-29T11:33:49,37.3,14.2,57.5,3394,Very Bright
2025-04-29T11:33:50,37.3,14.7,58.5,3403,Very Bright
2025-04-29T11:33:51,36.5,14.1,57.4,3391,Very Bright
2025-04-29T11:33:52,36.5,13.6,56.5,3397,Very Bright
2025-04-29T11:33:53,35.9,14.2,57.5,3392,Very Bright
2025-04-29T11:33:54,35.9,13.5,56.2,3387,Very Bright
2025-04-29T11:33:55,35.2,13.9,56.9,3392,Very Bright
2025-04-29T11:33:56,35.2,13.8,56.8,3394,Very Bright
2025-04-29T11:33:57,34.7,13.5,56.2,3397,Very Bright
2025-04-29T11:33:58,34.7,13.2,55.8,3398,Very Bright
2025-04-29T11:33:59,34.0,14.5,58.1,3397,Very Bright
2025-04-29T11:34:00,34.0,13.9,56.9,3393,Very Bright
2025-04-29T11:34:01,33.7,13.5,56.2,3398,Very Bright
2025-04-29T11:34:02,33.7,14.2,57.5,3398,Very Bright
2025-04-29T11:34:03,33.3,14.2,57.5,3391,Very Bright
2025-04-29T11:34:04,33.3,12.8,55.1,3385,Very Bright
2025-04-29T11:34:05,32.9,13.1,55.5,3395,Very Bright
2025-04-29T11:34:06,32.9,14.0,57.2,3403,Very Bright
2025-04-29T11:34:08,32.5,13.1,55.6,3399,Very Bright
2025-04-29T11:34:09,32.5,14.4,58.0,3398,Very Bright
2025-04-29T11:34:10,32.2,12.7,54.9,3397,Very Bright
2025-04-29T11:34:11,32.2,13.8,56.8,3397,Very Bright
2025-04-29T11:34:12,31.8,13.1,55.5,3393,Very Bright
2025-04-29T11:34:13,31.8,14.3,57.7,3380,Very Bright
2025-04-29T11:34:14,31.6,14.1,57.4,3388,Very Bright
2025-04-29T11:34:15,31.6,13.3,55.9,3398,Very Bright
2025-04-29T11:34:16,31.3,13.5,56.2,3393,Very Bright
2025-04-29T11:34:17,31.3,13.5,56.2,3398,Very Bright
2025-04-29T11:34:18,31.1,14.6,58.2,3402,Very Bright
2025-04-29T11:34:19,31.1,13.9,57.1,3401,Very Bright
2025-04-29T11:34:20,30.9,13.6,56.5,3393,Very Bright
2025-04-29T11:34:21,30.9,14.3,57.7,3397,Very Bright
2025-04-29T11:34:22,30.7,13.6,56.5,3391,Very Bright
2025-04-29T11:34:23,30.7,14.1,57.4,3383,Very Bright
2025-04-29T11:34:24,30.5,12.8,55.1,3385,Very Bright
2025-04-29T11:34:25,30.5,13.1,55.5,3394,Very Bright
2025-04-29T11:34:26,30.4,14.2,57.5,3397,Very Bright
2025-04-29T11:34:27,30.4,14.7,58.5,3392,Very Bright
2025-04-29T11:34:28,30.2,14.2,57.5,3399,Very Bright
2025-04-29T11:34:29,30.2,14.1,57.4,3393,Very Bright
2025-04-29T11:34:30,30.1,13.8,56.8,3398,Very Bright
2025-04-29T11:34:31,30.1,14.2,57.5,3405,Very Bright
2025-04-29T11:34:32,30.0,13.6,56.5,3392,Very Bright
2025-04-29T11:34:33,30.0,12.8,55.1,3405,Very Bright
2025-04-29T11:34:34,29.9,14.2,57.5,3395,Very Bright
2025-04-29T11:34:35,29.9,14.3,57.8,3382,Very Bright
2025-04-29T11:34:36,29.8,14.5,58.1,3401,Very Bright
2025-04-29T11:34:37,29.8,13.8,56.8,3398,Very Bright
2025-04-29T11:34:38,29.8,14.2,57.5,3397,Very Bright
2025-04-29T11:34:39,29.8,13.8,56.8,3392,Very Bright
2025-04-29T11:34:40,29.7,14.6,58.2,3402,Very Bright
2025-04-29T11:34:41,29.7,13.9,56.9,3401,Very Bright
2025-04-29T11:34:42,29.6,13.1,55.5,3408,Very Bright
2025-04-29T11:34:43,29.6,13.1,55.6,3413,Very Bright
2025-04-29T11:34:44,29.6,13.0,55.3,3408,Very Bright
2025-04-29T11:34:45,29.6,14.6,58.2,3407,Very Bright
2025-04-29T11:34:46,29.6,13.4,56.1,3408,Very Bright
2025-04-29T11:34:47,29.6,13.7,56.7,3409,Very Bright
2025-04-29T11:34:48,29.6,14.6,58.2,3398,Very Bright
2025-04-29T11:34:49,29.6,13.8,56.8,3403,Very Bright
2025-04-29T11:34:50,29.6,13.9,57.1,3399,Very Bright
2025-04-29T11:34:51,29.6,13.5,56.2,3393,Very Bright
2025-04-29T11:34:52,29.5,13.8,56.8,3395,Very Bright
2025-04-29T11:34:53,29.5,13.5,56.4,3399,Very Bright
2025-04-29T11:34:54,29.5,12.9,55.2,3395,Very Bright
2025-04-29T11:34:55,29.5,13.5,56.2,3398,Very Bright
2025-04-29T11:34:57,29.6,13.9,56.9,3403,Very Bright
2025-04-29T11:34:58,29.6,14.4,58.0,3402,Very Bright
2025-04-29T11:34:59,29.5,14.3,57.8,3403,Very Bright
2025-04-29T11:35:00,29.5,13.9,57.1,3402,Very Bright
2025-04-29T11:35:01,29.5,14.2,57.5,3390,Very Bright
2025-04-29T11:35:02,29.5,12.1,53.8,3378,Very Bright
2025-04-29T11:35:03,29.6,14.2,57.5,3402,Very Bright
2025-04-29T11:35:04,29.6,14.3,57.7,3394,Very Bright
2025-04-29T11:35:05,29.6,13.4,56.1,3398,Very Bright
2025-04-29T11:35:06,29.6,14.4,58.0,3397,Very Bright
2025-04-29T11:35:07,29.7,12.7,54.9,3397,Very Bright
2025-04-29T11:35:08,29.7,14.2,57.5,3398,Very Bright
2025-04-29T11:35:09,29.6,13.8,56.8,3393,Very Bright
2025-04-29T11:35:10,29.6,13.8,56.8,3398,Very Bright
2025-04-29T11:35:11,29.6,13.9,57.1,3397,Very Bright
2025-04-29T11:35:12,29.6,12.9,55.2,3395,Very Bright
2025-04-29T11:35:13,29.6,13.8,56.8,3395,Very Bright
2025-04-29T11:35:14,29.6,13.4,56.1,3397,Very Bright
2025-04-29T11:35:15,29.6,14.2,57.5,3392,Very Bright
2025-04-29T11:35:16,29.6,13.9,56.9,3403,Very Bright
2025-04-29T11:35:17,29.6,14.2,57.5,3399,Very Bright
2025-04-29T11:35:18,29.6,13.2,55.8,3386,Very Bright
2025-04-29T11:35:19,29.6,14.2,57.5,3394,Very Bright
2025-04-29T11:35:20,29.6,13.9,57.1,3400,Very Bright
2025-04-29T11:35:21,29.5,13.4,56.1,3393,Very Bright
2025-04-29T11:35:22,29.5,13.1,55.6,3393,Very Bright
2025-04-29T11:35:23,29.5,14.2,57.5,3389,Very Bright
2025-04-29T11:35:24,29.5,12.5,54.5,3387,Very Bright
2025-04-29T11:35:25,29.5,13.4,56.1,3394,Very Bright
2025-04-29T11:35:26,29.5,13.7,56.7,3395,Very Bright
2025-04-29T11:35:27,29.5,13.2,55.8,3393,Very Bright
2025-04-29T11:35:28,29.5,13.8,56.8,3395,Very Bright
2025-04-29T11:35:29,29.5,12.8,55.1,3391,Very Bright
2025-04-29T11:35:30,29.5,14.0,57.2,3395,Very Bright
2025-04-29T11:35:31,29.5,14.4,58.0,3393,Very Bright
2025-04-29T11:35:32,29.5,14.1,57.4,3403,Very Bright
2025-04-29T11:35:33,29.5,13.4,56.1,3393,Very Bright
2025-04-29T11:35:34,29.5,13.9,57.1,3396,Very Bright
2025-04-29T11:35:35,29.5,13.4,56.1,3405,Very Bright
2025-04-29T11:35:36,29.5,13.2,55.8,3405,Very Bright
2025-04-29T11:35:37,29.5,13.2,55.8,3405,Very Bright
2025-04-29T11:35:38,29.5,14.3,57.8,3403,Very Bright
2025-04-29T11:35:40,29.5,13.3,55.9,3402,Very Bright
2025-04-29T11:35:41,29.5,13.9,57.1,3403,Very Bright
2025-04-29T11:35:42,29.5,13.3,55.9,3401,Very Bright
2025-04-29T11:35:43,29.5,14.2,57.5,3403,Very Bright
2025-04-29T11:35:44,29.5,13.5,56.4,3398,Very Bright
2025-04-29T11:35:45,29.5,14.0,57.2,3408,Very Bright
2025-04-29T11:35:46,29.5,15.1,59.3,3406,Very Bright
2025-04-29T11:35:47,29.5,14.6,58.2,3398,Very Bright
2025-04-29T11:35:48,29.5,13.1,55.5,3382,Very Bright
2025-04-29T11:35:49,29.5,13.3,55.9,3394,Very Bright
2025-04-29T11:35:50,29.6,14.5,58.1,3399,Very Bright
2025-04-29T11:35:51,29.6,13.4,56.1,3399,Very Bright
2025-04-29T11:35:52,29.7,13.5,56.4,3401,Very Bright
2025-04-29T11:35:53,29.7,13.5,56.2,3401,Very Bright
2025-04-29T11:35:54,29.8,13.9,57.1,3405,Very Bright
2025-04-29T11:35:55,29.8,14.2,57.5,3396,Very Bright
2025-04-29T11:35:56,29.9,14.0,57.2,3396,Very Bright
2025-04-29T11:35:57,29.9,13.4,56.1,3405,Very Bright
2025-04-29T11:35:58,29.8,13.5,56.2,3403,Very Bright
2025-04-29T11:35:59,29.8,13.6,56.5,3405,Very Bright
2025-04-29T11:36:00,29.9,14.3,57.8,3398,Very Bright
2025-04-29T11:36:01,29.9,14.3,57.8,3407,Very Bright
2025-04-29T11:36:02,30.0,14.2,57.5,3395,Very Bright
2025-04-29T11:36:03,30.0,14.8,58.7,3405,Very Bright
2025-04-29T11:36:04,29.9,14.7,58.4,3394,Very Bright
2025-04-29T11:36:05,29.9,13.6,56.5,3405,Very Bright
2025-04-29T11:36:06,29.9,13.5,56.4,3406,Very Bright
2025-04-29T11:36:07,29.9,13.1,55.5,3407,Very Bright
2025-04-29T11:36:08,29.9,13.4,56.1,3403,Very Bright
2025-04-29T11:36:09,29.9,14.3,57.7,3407,Very Bright
2025-04-29T11:36:10,30.0,13.9,56.9,3404,Very Bright
2025-04-29T11:36:11,30.0,14.2,57.5,3405,Very Bright
2025-04-29T11:36:12,29.9,13.3,55.9,3408,Very Bright
2025-04-29T11:36:13,29.9,13.8,56.8,3409,Very Bright
2025-04-29T11:36:14,30.0,14.1,57.4,3409,Very Bright
2025-04-29T11:36:15,30.0,14.2,57.5,3408,Very Bright
2025-04-29T11:36:16,29.9,13.5,56.4,3403,Very Bright
2025-04-29T11:36:17,29.9,14.2,57.5,3409,Very Bright
2025-04-29T11:36:18,29.9,13.7,56.7,3408,Very Bright
2025-04-29T11:36:19,29.9,13.3,55.9,3413,Very Bright
2025-04-29T11:36:20,29.9,14.4,58.0,3408,Very Bright
2025-04-29T11:36:21,29.9,12.9,55.2,3392,Very Bright
2025-04-29T11:36:23,29.9,13.1,55.6,3401,Very Bright
2025-04-29T11:36:24,29.9,13.5,56.2,3403,Very Bright
2025-04-29T11:36:25,29.8,13.7,56.7,3401,Very Bright
2025-04-29T11:36:26,29.8,13.3,55.9,3407,Very Bright
2025-04-29T11:36:27,29.9,14.0,57.2,3405,Very Bright
2025-04-29T11:36:28,29.9,14.5,58.1,3407,Very Bright
2025-04-29T11:36:29,29.8,13.8,56.8,3405,Very Bright
2025-04-29T11:36:30,29.8,12.9,55.2,3403,Very Bright
2025-04-29T11:36:31,29.8,14.4,58.0,3408,Very Bright
2025-04-29T11:36:32,29.8,14.2,57.5,3406,Very Bright
2025-04-29T11:36:33,29.9,13.5,56.2,3395,Very Bright
2025-04-29T11:36:34,29.9,14.3,57.7,3398,Very Bright
2025-04-29T11:36:35,29.8,13.3,55.9,3399,Very Bright
2025-04-29T11:36:36,29.8,13.8,56.8,3401,Very Bright
2025-04-29T11:36:37,29.7,13.4,56.1,3401,Very Bright
2025-04-29T11:36:38,29.7,14.5,58.1,3399,Very Bright
2025-04-29T11:36:39,29.7,13.0,55.3,3403,Very Bright
2025-04-29T11:36:40,29.7,13.8,56.8,3392,Very Bright
2025-04-29T11:36:41,29.7,13.1,55.6,3386,Very Bright
2025-04-29T11:36:42,29.7,13.8,56.8,3403,Very Bright
2025-04-29T11:36:43,29.8,13.3,55.9,3394,Very Bright
2025-04-29T11:36:44,29.8,13.9,56.9,3402,Very Bright
2025-04-29T11:36:45,29.7,13.3,55.9,3398,Very Bright
2025-04-29T11:36:46,29.7,13.3,55.9,3397,Very Bright
2025-04-29T11:36:47,29.8,13.1,55.5,3395,Very Bright
2025-04-29T11:36:48,29.8,14.2,57.5,3404,Very Bright
2025-04-29T11:36:49,29.8,13.4,56.1,3395,Very Bright
2025-04-29T11:36:50,29.8,13.9,56.9,3399,Very Bright
2025-04-29T11:36:51,29.9,14.2,57.5,3398,Very Bright
2025-04-29T11:36:52,29.9,14.3,57.7,3387,Very Bright
2025-04-29T11:36:53,29.9,13.1,55.6,3393,Very Bright
2025-04-29T11:36:54,29.9,14.2,57.5,3399,Very Bright
2025-04-29T11:36:55,30.0,12.9,55.2,3389,Very Bright
2025-04-29T11:36:56,30.0,13.1,55.6,3395,Very Bright
2025-04-29T11:36:57,29.9,13.0,55.3,3403,Very Bright
2025-04-29T11:36:58,29.9,14.2,57.5,3386,Very Bright
2025-04-29T11:37:00,29.9,13.0,55.3,3358,Very Bright
2025-04-29T11:37:01,29.9,13.5,56.2,3386,Very Bright
2025-04-29T11:37:02,30.1,13.1,55.6,3402,Very Bright
2025-04-29T11:37:03,30.1,14.7,58.5,3391,Very Bright
2025-04-29T11:37:04,30.0,13.7,56.7,3401,Very Bright
2025-04-29T11:37:05,30.0,14.2,57.5,3395,Very Bright
2025-04-29T11:37:06,30.0,13.0,55.3,3389,Very Bright
2025-04-29T11:37:07,30.0,13.0,55.3,3399,Very Bright
2025-04-29T11:37:08,30.1,13.8,56.8,3399,Very Bright
2025-04-29T11:37:09,30.1,13.1,55.5,3387,Very Bright
2025-04-29T11:37:10,30.2,12.8,55.1,3391,Very Bright
2025-04-29T11:37:11,30.2,13.0,55.3,3403,Very Bright
2025-04-29T11:37:12,30.3,13.1,55.5,3399,Very Bright
2025-04-29T11:37:13,30.3,14.2,57.5,3399,Very Bright
2025-04-29T11:37:14,30.4,14.1,57.4,3390,Very Bright
2025-04-29T11:37:15,30.4,13.1,55.6,3403,Very Bright
2025-04-29T11:37:16,30.4,14.6,58.2,3399,Very Bright
2025-04-29T11:37:17,30.4,13.3,55.9,3391,Very Bright
2025-04-29T11:37:18,30.3,13.1,55.5,3395,Very Bright
2025-04-29T11:37:19,30.3,14.3,57.8,3405,Very Bright
2025-04-29T11:37:20,30.4,13.7,56.7,3405,Very Bright
2025-04-29T11:37:21,30.4,14.3,57.7,3403,Very Bright
2025-04-29T11:37:22,30.4,14.3,57.7,3402,Very Bright
2025-04-29T11:37:23,30.4,13.3,55.9,3408,Very Bright
2025-04-29T11:37:24,30.4,13.1,55.6,3407,Very Bright
2025-04-29T11:37:25,30.4,13.1,55.6,3407,Very Bright
2025-04-29T11:37:26,30.3,14.7,58.4,3399,Very Bright
2025-04-29T11:37:27,30.3,14.3,57.8,3405,Very Bright
2025-04-29T11:37:28,30.3,13.5,56.2,3391,Very Bright
2025-04-29T11:37:29,30.3,13.1,55.6,3403,Very Bright
2025-04-29T11:37:30,30.3,13.1,55.5,3402,Very Bright
2025-04-29T11:37:31,30.3,13.7,56.7,3407,Very Bright
2025-04-29T11:37:32,30.3,13.8,56.8,3406,Very Bright
2025-04-29T11:37:33,30.3,13.7,56.7,3406,Very Bright
2025-04-29T11:37:34,30.2,13.1,55.5,3405,Very Bright
